CLASS,REGION-CENTROID-COL,REGION-CENTROID-ROW,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN
GRASS,0.462151394422311,0.891213389121339,0,0,0.119825709803922,0.00446714586688503,0.0683229781165852,0.00217951645251359,0.141234194925924,0.112824678467332,0.117820331238436,0.193296950325894,0.625514378494131,0.0251256282941087,1,0.182621497182463,0.44151622,0.896073058247079
GRASS,0.924302788844621,0.836820083682008,1,0,0.104575164705882,0.0106264011431834,0.0372670769399331,0.00125030425673787,0.107668481260061,0.090909094229634,0.100883650214406,0.130943107375117,0.726337438344002,0.101758794421542,0.766949140180624,0.123711348131728,0.33542147,0.942555051576472
GRASS,0.920318725099602,0.686192468619247,0,0,0.0457516431372549,0.00108833064221695,0.063354032586706,0.00156380547996825,0.107152079230119,0.090909094229634,0.0898379927110604,0.141075591860465,0.730452660741502,0.0477386929673493,0.85381353544689,0.133284233186419,0.38741234,0.884590706959451
GRASS,0.111553784860558,0.769874476987448,0,0,0.0174291894117647,0.000704518422803354,0.0136645900332553,0.000490802328912931,0.111799641728881,0.105519483721433,0.0883652401445859,0.14263445073626,0.804526743526139,0.0175879442154237,0.828389813258582,0.13475699900768,0.34230694,0.829149175623947
GRASS,0.247011952191235,0.794979079497908,0,0,0.0566448823529412,0.0016030093731828,0.0211180065392543,0.000398066923786933,0.0542215348325805,0.045454545653778,0.0368188492870482,0.0810600091641462,0.806584358428593,0.0339196026631271,0.798728788149059,0.0765832063580029,0.54320127,0.836552396847751
GRASS,0.366533864541833,0.941422594142259,1,0,0.0697167725490196,0.00470560809806135,0.0447204918807148,0.000673240771383882,0.0872708485599024,0.0698051901801527,0.0714285723753419,0.120810601845344,0.728395049542752,0.0502512577188707,0.851694893520181,0.114138443194857,0.44724658,0.889224167271742
GRASS,0.282868525896414,0.753138075313808,1,0,0.0501089294117647,0.000885533486772343,0.0695652195301106,0.00332345780497158,0.105861091583612,0.0884740244442043,0.0986745213646942,0.130163670922411,0.722222215946502,0.0992462319313275,0.775423707887461,0.122974958593704,0.3503698,0.940769337588604
GRASS,0.203187250996016,0.665271966527197,0,0,0.0217864956862745,0.000794804469975728,0.0211180092224839,0.000281089527653316,0.177381883884799,0.146915575106205,0.167893964890324,0.216679658092606,0.59670780319311,0.105527638835257,0.894067789257756,0.204712818816548,0.34911168,0.951645078007559
GRASS,0.924302788844621,0.723849372384937,0,0,0.0196078509803922,0.000135738664326687,0.0173913015284906,0.000566377019253436,0.0826232860611398,0.0714285724721707,0.0655375554820504,0.111457518738659,0.777777768312757,0.0427135691175728,0.813559300703821,0.105301914541223,0.40555555,0.863546858493485
GRASS,0.940239043824701,0.753138075313808,0,0,0.0392156862745098,0.000542954650325901,0.0335403705875546,0.000729344011508955,0.0511231630866975,0.0389610398623292,0.0360824756547682,0.0787217418948794,0.781892996265813,0.0452261349997474,0.805084732996984,0.074374077508291,0.5358197,0.862393534297616
GRASS,0.139442231075697,0.97071129707113,1,0,0.0740740784313726,0.0032318724864589,0.0447204941167395,0.000512944833016574,0.0929512011758699,0.0722402599655823,0.0802650944015825,0.126266558806966,0.701646085440481,0.0678391974116815,0.849576251593472,0.119293077177518,0.4522286,0.907963109415555
GRASS,0.737051792828685,0.866108786610879,0,0,0.045751631372549,0.00129921278737528,0.0260869511747235,0.000472871140563151,0.0955331834402226,0.0779220797246585,0.0839469824451621,0.124707720975597,0.724279827145252,0.0741206036372187,0.81567794263053,0.117820331238436,0.40134683,0.910626807941591
GRASS,0.780876494023904,0.941422594142259,0,0,0.0958605647058824,0.0119191464379183,0.0745341561158909,0.00548210194230923,0.112057839258182,0.0957792191901037,0.11045656177867,0.129384255514131,0.728395049542752,0.129396985205866,0.71822031866292,0.122974958593704,0.29272884,0.986076342048247
GRASS,0.824701195219124,0.9581589958159,1,0,0.0413943411764706,0.00150605354588615,0.0546583807044484,0.00361198985060691,0.0986315607631777,0.0795454547114817,0.086156111294874,0.130163670922411,0.711934141434232,0.0703517610325496,0.83474573903871,0.122974958593704,0.42162097,0.912443712388092
GRASS,0.884462151394422,0.728033472803347,0,0,0.0196078431372549,0.000610131442361593,0.053416139290923,0.00150092467214858,0.0903692258828575,0.0844155796719515,0.0648011791988131,0.123148862099802,0.814814806927297,0.00125629142098656,0.845338967740053,0.116347565417176,0.44541803,0.80983996514823
